"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"OSKARSTRÖM BLÅKLINTSVÄGEN",202214,5417,258,0.0476278382868747,69,0.0127376776813735,136,0.0251061473140114,17,0.00313826841425143,27,0.00498430865792874,9,0.00166143621930958,258,0.0476278382868747,69,0.0127376776813735,69,0.0127376776813735,136,0.0251061473140114,17,0.00313826841425143,27,0.00498430865792874,9,0.00166143621930958,258,0.0476278382868747,27,0.00498430865792874,145,0.026767583533321,17,0.00313826841425143
"OSKARSTRÖM BLÅKLINTSVÄGEN",202213,5377,533,0.09912590663939,292,0.0543053747442812,160,0.0297563697228938,21,0.00390552352612981,52,0.00967082015994049,8,0.00148781848614469,533,0.09912590663939,292,0.0543053747442812,292,0.0543053747442812,160,0.0297563697228938,21,0.00390552352612981,52,0.00967082015994049,8,0.00148781848614469,533,0.09912590663939,52,0.00967082015994049,168,0.0312441882090385,21,0.00390552352612981
"OSKARSTRÖM BLÅKLINTSVÄGEN",202212,5456,291,0.0533357771260997,90,0.0164956011730205,149,0.0273093841642229,18,0.00329912023460411,30,0.00549853372434018,4,0.000733137829912023,291,0.0533357771260997,90,0.0164956011730205,90,0.0164956011730205,149,0.0273093841642229,18,0.00329912023460411,30,0.00549853372434018,4,0.000733137829912023,291,0.0533357771260997,30,0.00549853372434018,153,0.0280425219941349,18,0.00329912023460411
"OSKARSTRÖM BLÅKLINTSVÄGEN",202211,5340,338,0.0632958801498127,106,0.0198501872659176,147,0.0275280898876404,17,0.00318352059925094,64,0.0119850187265918,4,0.000749063670411985,338,0.0632958801498127,106,0.0198501872659176,106,0.0198501872659176,147,0.0275280898876404,17,0.00318352059925094,64,0.0119850187265918,4,0.000749063670411985,338,0.0632958801498127,64,0.0119850187265918,151,0.0282771535580524,17,0.00318352059925094
"OSKARSTRÖM BLÅKLINTSVÄGEN",202210,5261,293,0.0556928340619654,76,0.0144459228283596,121,0.0229994297662041,23,0.00437179243489831,50,0.00950389659760502,23,0.00437179243489831,293,0.0556928340619654,76,0.0144459228283596,76,0.0144459228283596,121,0.0229994297662041,23,0.00437179243489831,50,0.00950389659760502,23,0.00437179243489831,293,0.0556928340619654,50,0.00950389659760502,144,0.0273712222011025,23,0.00437179243489831
"OSKARSTRÖM BLÅKLINTSVÄGEN",202209,5146,333,0.0647104547221143,94,0.0182666148464827,115,0.0223474543334629,69,0.0134084726000777,40,0.00777302759424796,15,0.00291488534784298,333,0.0647104547221143,94,0.0182666148464827,94,0.0182666148464827,115,0.0223474543334629,69,0.0134084726000777,40,0.00777302759424796,15,0.00291488534784298,333,0.0647104547221143,40,0.00777302759424796,130,0.0252623396813059,69,0.0134084726000777
"OSKARSTRÖM BLÅKLINTSVÄGEN",202208,5255,643,0.122359657469077,380,0.0723120837297812,188,0.0357754519505233,15,0.00285442435775452,53,0.0100856327307326,7,0.00133206470028544,643,0.122359657469077,380,0.0723120837297812,380,0.0723120837297812,188,0.0357754519505233,15,0.00285442435775452,53,0.0100856327307326,7,0.00133206470028544,643,0.122359657469077,53,0.0100856327307326,195,0.0371075166508088,15,0.00285442435775452
"OSKARSTRÖM BLÅKLINTSVÄGEN",202207,5435,315,0.0579576816927323,86,0.0158233670653174,161,0.0296228150873965,19,0.00349586016559338,41,0.00754369825206992,8,0.00147194112235511,315,0.0579576816927323,86,0.0158233670653174,86,0.0158233670653174,161,0.0296228150873965,19,0.00349586016559338,41,0.00754369825206992,8,0.00147194112235511,315,0.0579576816927323,41,0.00754369825206992,169,0.0310947562097516,19,0.00349586016559338
"OSKARSTRÖM BLÅKLINTSVÄGEN",202206,5040,323,0.0640873015873016,76,0.0150793650793651,191,0.0378968253968254,12,0.00238095238095238,28,0.00555555555555556,16,0.00317460317460317,323,0.0640873015873016,76,0.0150793650793651,76,0.0150793650793651,191,0.0378968253968254,12,0.00238095238095238,28,0.00555555555555556,16,0.00317460317460317,323,0.0640873015873016,28,0.00555555555555556,207,0.0410714285714286,12,0.00238095238095238
"OSKARSTRÖM BLÅKLINTSVÄGEN",202205,4838,1086,0.224472922695329,504,0.104175279040926,102,0.0210830921868541,11,0.00227366680446465,453,0.093633732947499,16,0.00330715171558495,1086,0.224472922695329,504,0.104175279040926,504,0.104175279040926,102,0.0210830921868541,11,0.00227366680446465,453,0.093633732947499,16,0.00330715171558495,1086,0.224472922695329,453,0.093633732947499,118,0.024390243902439,11,0.00227366680446465
"OSKARSTRÖM BLÅKLINTSVÄGEN",202204,4826,577,0.119560712805636,332,0.0687940323249068,115,0.0238292581848322,98,0.0203066721922918,21,0.00435142975549109,11,0.00227932034811438,577,0.119560712805636,332,0.0687940323249068,332,0.0687940323249068,115,0.0238292581848322,98,0.0203066721922918,21,0.00435142975549109,11,0.00227932034811438,577,0.119560712805636,21,0.00435142975549109,126,0.0261085785329465,98,0.0203066721922918
"OSKARSTRÖM BLÅKLINTSVÄGEN",202203,4984,226,0.0453451043338684,74,0.0148475120385233,94,0.018860353130016,18,0.0036115569823435,31,0.0062199036918138,9,0.00180577849117175,226,0.0453451043338684,74,0.0148475120385233,74,0.0148475120385233,94,0.018860353130016,18,0.0036115569823435,31,0.0062199036918138,9,0.00180577849117175,226,0.0453451043338684,31,0.0062199036918138,103,0.0206661316211878,18,0.0036115569823435
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,4925,205,0.0416243654822335,51,0.0103553299492386,93,0.0188832487309645,22,0.00446700507614213,31,0.00629441624365482,8,0.0016243654822335,205,0.0416243654822335,51,0.0103553299492386,51,0.0103553299492386,93,0.0188832487309645,22,0.00446700507614213,31,0.00629441624365482,8,0.0016243654822335,205,0.0416243654822335,31,0.00629441624365482,101,0.020507614213198,22,0.00446700507614213
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,4970,187,0.037625754527163,65,0.0130784708249497,73,0.0146881287726358,21,0.00422535211267606,19,0.00382293762575453,9,0.00181086519114688,187,0.037625754527163,65,0.0130784708249497,65,0.0130784708249497,73,0.0146881287726358,21,0.00422535211267606,19,0.00382293762575453,9,0.00181086519114688,187,0.037625754527163,19,0.00382293762575453,82,0.0164989939637827,21,0.00422535211267606
"ÖRNSKÖLDSVIK DOMSJÖ",202234,6845,2057,0.300511322132944,883,0.12899926953981,186,0.027173119065011,97,0.0141709276844412,883,0.12899926953981,8,0.00116873630387144,2057,0.300511322132944,883,0.12899926953981,883,0.12899926953981,186,0.027173119065011,97,0.0141709276844412,883,0.12899926953981,8,0.00116873630387144,2057,0.300511322132944,883,0.12899926953981,194,0.0283418553688824,97,0.0141709276844412
"ÖRNSKÖLDSVIK DOMSJÖ",202233,7074,473,0.0668645744981623,103,0.0145603618886062,235,0.0332202431439073,28,0.00395815662991235,103,0.0145603618886062,4,0.000565450947130336,473,0.0668645744981623,103,0.0145603618886062,103,0.0145603618886062,235,0.0332202431439073,28,0.00395815662991235,103,0.0145603618886062,4,0.000565450947130336,473,0.0668645744981623,103,0.0145603618886062,239,0.0337856940910376,28,0.00395815662991235
"ÖRNSKÖLDSVIK DOMSJÖ",202232,6889,326,0.0473218173900421,88,0.0127739875163304,123,0.0178545507330527,23,0.0033386558281318,88,0.0127739875163304,4,0.000580635796196835,326,0.0473218173900421,88,0.0127739875163304,88,0.0127739875163304,123,0.0178545507330527,23,0.0033386558281318,88,0.0127739875163304,4,0.000580635796196835,326,0.0473218173900421,88,0.0127739875163304,127,0.0184351865292495,23,0.0033386558281318
"ÖRNSKÖLDSVIK DOMSJÖ",202231,6495,440,0.0677444187836797,111,0.0170900692840647,188,0.0289453425712086,27,0.00415704387990762,111,0.0170900692840647,3,0.00046189376443418,440,0.0677444187836797,111,0.0170900692840647,111,0.0170900692840647,188,0.0289453425712086,27,0.00415704387990762,111,0.0170900692840647,3,0.00046189376443418,440,0.0677444187836797,111,0.0170900692840647,191,0.0294072363356428,27,0.00415704387990762
"ÖRNSKÖLDSVIK DOMSJÖ",202230,6730,304,0.0451708766716196,97,0.0144130757800892,85,0.012630014858841,22,0.00326894502228826,97,0.0144130757800892,3,0.000445765230312036,304,0.0451708766716196,97,0.0144130757800892,97,0.0144130757800892,85,0.012630014858841,22,0.00326894502228826,97,0.0144130757800892,3,0.000445765230312036,304,0.0451708766716196,97,0.0144130757800892,88,0.013075780089153,22,0.00326894502228826
"ÖRNSKÖLDSVIK DOMSJÖ",202229,6957,359,0.0516027023142159,103,0.0148052321402904,131,0.0188299554405635,13,0.00186862153226966,103,0.0148052321402904,9,0.00129366106080207,359,0.0516027023142159,103,0.0148052321402904,103,0.0148052321402904,131,0.0188299554405635,13,0.00186862153226966,103,0.0148052321402904,9,0.00129366106080207,359,0.0516027023142159,103,0.0148052321402904,140,0.0201236165013655,13,0.00186862153226966
"ÖRNSKÖLDSVIK DOMSJÖ",202228,6781,447,0.0659194809025218,80,0.0117976699601829,257,0.0379000147470875,24,0.00353930098805486,80,0.0117976699601829,6,0.000884825247013715,447,0.0659194809025218,80,0.0117976699601829,80,0.0117976699601829,257,0.0379000147470875,24,0.00353930098805486,80,0.0117976699601829,6,0.000884825247013715,447,0.0659194809025218,80,0.0117976699601829,263,0.0387848399941012,24,0.00353930098805486
"ÖRNSKÖLDSVIK DOMSJÖ",202227,6596,551,0.0835354760460885,123,0.0186476652516677,268,0.0406306852637962,31,0.00469981807155852,123,0.0186476652516677,6,0.000909642207398423,551,0.0835354760460885,123,0.0186476652516677,123,0.0186476652516677,268,0.0406306852637962,31,0.00469981807155852,123,0.0186476652516677,6,0.000909642207398423,551,0.0835354760460885,123,0.0186476652516677,274,0.0415403274711947,31,0.00469981807155852
"ÖRNSKÖLDSVIK DOMSJÖ",202226,7080,412,0.0581920903954802,89,0.0125706214689266,201,0.0283898305084746,27,0.0038135593220339,89,0.0125706214689266,6,0.000847457627118644,412,0.0581920903954802,89,0.0125706214689266,89,0.0125706214689266,201,0.0283898305084746,27,0.0038135593220339,89,0.0125706214689266,6,0.000847457627118644,412,0.0581920903954802,89,0.0125706214689266,207,0.0292372881355932,27,0.0038135593220339
"ÖRNSKÖLDSVIK DOMSJÖ",202225,6808,309,0.0453877790834313,55,0.00807873090481786,174,0.0255581668625147,22,0.00323149236192714,55,0.00807873090481786,3,0.000440658049353702,309,0.0453877790834313,55,0.00807873090481786,55,0.00807873090481786,174,0.0255581668625147,22,0.00323149236192714,55,0.00807873090481786,3,0.000440658049353702,309,0.0453877790834313,55,0.00807873090481786,177,0.0259988249118684,22,0.00323149236192714
"ÖRNSKÖLDSVIK DOMSJÖ",202224,6850,349,0.0509489051094891,52,0.00759124087591241,197,0.0287591240875912,36,0.00525547445255474,52,0.00759124087591241,12,0.00175182481751825,349,0.0509489051094891,52,0.00759124087591241,52,0.00759124087591241,197,0.0287591240875912,36,0.00525547445255474,52,0.00759124087591241,12,0.00175182481751825,349,0.0509489051094891,52,0.00759124087591241,209,0.0305109489051095,36,0.00525547445255474
"ÖRNSKÖLDSVIK DOMSJÖ",202223,7105,405,0.0570021111893033,37,0.00520760028149191,278,0.0391273750879662,47,0.00661505981703026,37,0.00520760028149191,6,0.000844475721323012,405,0.0570021111893033,37,0.00520760028149191,37,0.00520760028149191,278,0.0391273750879662,47,0.00661505981703026,37,0.00520760028149191,6,0.000844475721323012,405,0.0570021111893033,37,0.00520760028149191,284,0.0399718508092892,47,0.00661505981703026
"ÖRNSKÖLDSVIK DOMSJÖ",202222,6681,323,0.0483460559796438,38,0.0056877712917228,212,0.0317317766801377,25,0.00374195479718605,38,0.0056877712917228,10,0.00149678191887442,323,0.0483460559796438,38,0.0056877712917228,38,0.0056877712917228,212,0.0317317766801377,25,0.00374195479718605,38,0.0056877712917228,10,0.00149678191887442,323,0.0483460559796438,38,0.0056877712917228,222,0.0332285585990121,25,0.00374195479718605
"ÖRNSKÖLDSVIK DOMSJÖ",202221,6428,394,0.0612943372744244,39,0.00606720597386434,281,0.0437149968886123,26,0.00404480398257623,39,0.00606720597386434,9,0.00140012445550716,394,0.0612943372744244,39,0.00606720597386434,39,0.00606720597386434,281,0.0437149968886123,26,0.00404480398257623,39,0.00606720597386434,9,0.00140012445550716,394,0.0612943372744244,39,0.00606720597386434,290,0.0451151213441195,26,0.00404480398257623
"ÖRNSKÖLDSVIK DOMSJÖ",202220,6787,395,0.0581994990422867,71,0.0104611757772212,208,0.0306468248121409,38,0.00559893914837189,71,0.0104611757772212,7,0.00103138352733166,395,0.0581994990422867,71,0.0104611757772212,71,0.0104611757772212,208,0.0306468248121409,38,0.00559893914837189,71,0.0104611757772212,7,0.00103138352733166,395,0.0581994990422867,71,0.0104611757772212,215,0.0316782083394725,38,0.00559893914837189
"ÖRNSKÖLDSVIK DOMSJÖ",202219,6248,273,0.0436939820742638,27,0.0043213828425096,182,0.0291293213828425,27,0.0043213828425096,27,0.0043213828425096,10,0.00160051216389245,273,0.0436939820742638,27,0.0043213828425096,27,0.0043213828425096,182,0.0291293213828425,27,0.0043213828425096,27,0.0043213828425096,10,0.00160051216389245,273,0.0436939820742638,27,0.0043213828425096,192,0.030729833546735,27,0.0043213828425096
"ÖRNSKÖLDSVIK DOMSJÖ",202218,6471,351,0.0542420027816412,50,0.00772678102302581,216,0.0333796940194715,32,0.00494513985473652,50,0.00772678102302581,3,0.000463606861381548,351,0.0542420027816412,50,0.00772678102302581,50,0.00772678102302581,216,0.0333796940194715,32,0.00494513985473652,50,0.00772678102302581,3,0.000463606861381548,351,0.0542420027816412,50,0.00772678102302581,219,0.033843300880853,32,0.00494513985473652
"ÖRNSKÖLDSVIK DOMSJÖ",202217,6200,385,0.0620967741935484,37,0.00596774193548387,210,0.0338709677419355,93,0.015,37,0.00596774193548387,8,0.00129032258064516,385,0.0620967741935484,37,0.00596774193548387,37,0.00596774193548387,210,0.0338709677419355,93,0.015,37,0.00596774193548387,8,0.00129032258064516,385,0.0620967741935484,37,0.00596774193548387,218,0.0351612903225806,93,0.015
"ÖRNSKÖLDSVIK DOMSJÖ",202216,6361,322,0.0506209715453545,44,0.00691715139129068,194,0.0304983493161453,31,0.00487344757113661,44,0.00691715139129068,9,0.00141487187549128,322,0.0506209715453545,44,0.00691715139129068,44,0.00691715139129068,194,0.0304983493161453,31,0.00487344757113661,44,0.00691715139129068,9,0.00141487187549128,322,0.0506209715453545,44,0.00691715139129068,203,0.0319132211916365,31,0.00487344757113661
"ÖRNSKÖLDSVIK DOMSJÖ",202215,5976,257,0.0430053547523427,28,0.00468540829986613,180,0.0301204819277108,21,0.0035140562248996,28,0.00468540829986613,0,0,257,0.0430053547523427,28,0.00468540829986613,28,0.00468540829986613,180,0.0301204819277108,21,0.0035140562248996,28,0.00468540829986613,0,0,257,0.0430053547523427,28,0.00468540829986613,180,0.0301204819277108,21,0.0035140562248996
"ÖRNSKÖLDSVIK DOMSJÖ",202214,5778,211,0.0365178262374524,44,0.00761509172724126,89,0.0154032537210107,23,0.00398061613014884,44,0.00761509172724126,11,0.00190377293181032,211,0.0365178262374524,44,0.00761509172724126,44,0.00761509172724126,89,0.0154032537210107,23,0.00398061613014884,44,0.00761509172724126,11,0.00190377293181032,211,0.0365178262374524,44,0.00761509172724126,100,0.017307026652821,23,0.00398061613014884
"ÖRNSKÖLDSVIK DOMSJÖ",202213,5938,284,0.0478275513640957,20,0.00336813742000674,204,0.0343550016840687,29,0.00488379925900977,20,0.00336813742000674,11,0.0018524755810037,284,0.0478275513640957,20,0.00336813742000674,20,0.00336813742000674,204,0.0343550016840687,29,0.00488379925900977,20,0.00336813742000674,11,0.0018524755810037,284,0.0478275513640957,20,0.00336813742000674,215,0.0362074772650724,29,0.00488379925900977
"ÖRNSKÖLDSVIK DOMSJÖ",202212,6046,335,0.0554085345683096,64,0.0105855110817069,176,0.029110155474694,28,0.00463116109824677,64,0.0105855110817069,3,0.000496195831955012,335,0.0554085345683096,64,0.0105855110817069,64,0.0105855110817069,176,0.029110155474694,28,0.00463116109824677,64,0.0105855110817069,3,0.000496195831955012,335,0.0554085345683096,64,0.0105855110817069,179,0.029606351306649,28,0.00463116109824677
"ÖRNSKÖLDSVIK DOMSJÖ",202211,6029,254,0.042129706418975,43,0.00713219439376348,144,0.0238845579698126,15,0.00248797478852214,43,0.00713219439376348,9,0.00149278487311329,254,0.042129706418975,43,0.00713219439376348,43,0.00713219439376348,144,0.0238845579698126,15,0.00248797478852214,43,0.00713219439376348,9,0.00149278487311329,254,0.042129706418975,43,0.00713219439376348,153,0.0253773428429259,15,0.00248797478852214
"ÖRNSKÖLDSVIK DOMSJÖ",202210,5635,199,0.0353149955634428,49,0.00869565217391304,77,0.0136645962732919,19,0.0033717834960071,49,0.00869565217391304,5,0.000887311446317658,199,0.0353149955634428,49,0.00869565217391304,49,0.00869565217391304,77,0.0136645962732919,19,0.0033717834960071,49,0.00869565217391304,5,0.000887311446317658,199,0.0353149955634428,49,0.00869565217391304,82,0.0145519077196096,19,0.0033717834960071
"ÖRNSKÖLDSVIK DOMSJÖ",202209,6017,277,0.0460362306797407,42,0.00698022270234336,85,0.0141266411833139,87,0.0144590327405684,42,0.00698022270234336,21,0.00349011135117168,277,0.0460362306797407,42,0.00698022270234336,42,0.00698022270234336,85,0.0141266411833139,87,0.0144590327405684,42,0.00698022270234336,21,0.00349011135117168,277,0.0460362306797407,42,0.00698022270234336,106,0.0176167525344856,87,0.0144590327405684
"ÖRNSKÖLDSVIK DOMSJÖ",202208,5963,221,0.0370618816032199,26,0.00436022136508469,145,0.0243166191514338,19,0.0031863156129465,26,0.00436022136508469,5,0.000838504108670132,221,0.0370618816032199,26,0.00436022136508469,26,0.00436022136508469,145,0.0243166191514338,19,0.0031863156129465,26,0.00436022136508469,5,0.000838504108670132,221,0.0370618816032199,26,0.00436022136508469,150,0.025155123260104,19,0.0031863156129465
"ÖRNSKÖLDSVIK DOMSJÖ",202207,5713,216,0.0378085069140557,19,0.00332574829336601,144,0.0252056712760371,29,0.0050761421319797,19,0.00332574829336601,5,0.000875196919306844,216,0.0378085069140557,19,0.00332574829336601,19,0.00332574829336601,144,0.0252056712760371,29,0.0050761421319797,19,0.00332574829336601,5,0.000875196919306844,216,0.0378085069140557,19,0.00332574829336601,149,0.026080868195344,29,0.0050761421319797
"ÖRNSKÖLDSVIK DOMSJÖ",202206,5679,415,0.0730762458179257,80,0.0140869871456242,222,0.0390913893291072,20,0.00352174678640606,80,0.0140869871456242,13,0.00228913541116394,415,0.0730762458179257,80,0.0140869871456242,80,0.0140869871456242,222,0.0390913893291072,20,0.00352174678640606,80,0.0140869871456242,13,0.00228913541116394,415,0.0730762458179257,80,0.0140869871456242,235,0.0413805247402712,20,0.00352174678640606
"ÖRNSKÖLDSVIK DOMSJÖ",202205,5443,1262,0.231857431563476,586,0.107661216241044,51,0.00936983281278707,28,0.00514422193643212,586,0.107661216241044,11,0.00202094433216976,1262,0.231857431563476,586,0.107661216241044,586,0.107661216241044,51,0.00936983281278707,28,0.00514422193643212,586,0.107661216241044,11,0.00202094433216976,1262,0.231857431563476,586,0.107661216241044,62,0.0113907771449568,28,0.00514422193643212
"ÖRNSKÖLDSVIK DOMSJÖ",202204,5640,216,0.0382978723404255,11,0.00195035460992908,64,0.0113475177304965,121,0.0214539007092199,11,0.00195035460992908,9,0.00159574468085106,216,0.0382978723404255,11,0.00195035460992908,11,0.00195035460992908,64,0.0113475177304965,121,0.0214539007092199,11,0.00195035460992908,9,0.00159574468085106,216,0.0382978723404255,11,0.00195035460992908,73,0.0129432624113475,121,0.0214539007092199
"ÖRNSKÖLDSVIK DOMSJÖ",202203,5595,159,0.0284182305630027,12,0.00214477211796247,101,0.0180518319928508,29,0.00518319928507596,12,0.00214477211796247,5,0.000893655049151028,159,0.0284182305630027,12,0.00214477211796247,12,0.00214477211796247,101,0.0180518319928508,29,0.00518319928507596,12,0.00214477211796247,5,0.000893655049151028,159,0.0284182305630027,12,0.00214477211796247,106,0.0189454870420018,29,0.00518319928507596
"ÖRNSKÖLDSVIK DOMSJÖ",202202,5780,169,0.0292387543252595,5,0.000865051903114187,127,0.0219723183391003,23,0.00397923875432526,5,0.000865051903114187,9,0.00155709342560554,169,0.0292387543252595,5,0.000865051903114187,5,0.000865051903114187,127,0.0219723183391003,23,0.00397923875432526,5,0.000865051903114187,9,0.00155709342560554,169,0.0292387543252595,5,0.000865051903114187,136,0.0235294117647059,23,0.00397923875432526
"ÖRNSKÖLDSVIK DOMSJÖ",202201,5254,240,0.0456794822992006,34,0.00647125999238675,128,0.0243623905595737,34,0.00647125999238675,34,0.00647125999238675,10,0.00190331176246669,240,0.0456794822992006,34,0.00647125999238675,34,0.00647125999238675,128,0.0243623905595737,34,0.00647125999238675,34,0.00647125999238675,10,0.00190331176246669,240,0.0456794822992006,34,0.00647125999238675,138,0.0262657023220404,34,0.00647125999238675
"NORRKÖPING LASARETTSGATAN",202234,6982,3010,0.431108564881123,1515,0.216986536808937,170,0.024348324262389,92,0.0131767401890576,1227,0.175737610999714,6,0.000859352621025494,3010,0.431108564881123,1515,0.216986536808937,1515,0.216986536808937,170,0.024348324262389,92,0.0131767401890576,1227,0.175737610999714,6,0.000859352621025494,3010,0.431108564881123,1227,0.175737610999714,176,0.0252076768834145,92,0.0131767401890576
"NORRKÖPING LASARETTSGATAN",202233,7540,358,0.0474801061007958,94,0.0124668435013263,149,0.0197612732095491,29,0.00384615384615385,82,0.0108753315649867,4,0.000530503978779841,358,0.0474801061007958,94,0.0124668435013263,94,0.0124668435013263,149,0.0197612732095491,29,0.00384615384615385,82,0.0108753315649867,4,0.000530503978779841,358,0.0474801061007958,82,0.0108753315649867,153,0.0202917771883289,29,0.00384615384615385
"NORRKÖPING LASARETTSGATAN",202232,6348,286,0.0450535601764335,88,0.0138626339004411,132,0.0207939508506616,18,0.00283553875236295,44,0.00693131695022054,4,0.000630119722747322,286,0.0450535601764335,88,0.0138626339004411,88,0.0138626339004411,132,0.0207939508506616,18,0.00283553875236295,44,0.00693131695022054,4,0.000630119722747322,286,0.0450535601764335,44,0.00693131695022054,136,0.0214240705734089,18,0.00283553875236295
"NORRKÖPING LASARETTSGATAN",202231,6109,356,0.0582746767064986,128,0.020952692748404,119,0.0194794565395318,21,0.00343755115403503,81,0.0132591258798494,7,0.00114585038467834,356,0.0582746767064986,128,0.020952692748404,128,0.020952692748404,119,0.0194794565395318,21,0.00343755115403503,81,0.0132591258798494,7,0.00114585038467834,356,0.0582746767064986,81,0.0132591258798494,126,0.0206253069242102,21,0.00343755115403503
"NORRKÖPING LASARETTSGATAN",202230,5886,507,0.0861365953109072,332,0.0564050288820931,100,0.0169894665307509,15,0.00254841997961264,52,0.00883452259599049,8,0.00135915732246007,507,0.0861365953109072,332,0.0564050288820931,332,0.0564050288820931,100,0.0169894665307509,15,0.00254841997961264,52,0.00883452259599049,8,0.00135915732246007,507,0.0861365953109072,52,0.00883452259599049,108,0.018348623853211,15,0.00254841997961264
"NORRKÖPING LASARETTSGATAN",202229,5895,228,0.038676844783715,71,0.0120441051738762,92,0.0156064461407973,21,0.00356234096692112,40,0.00678541136556404,4,0.000678541136556404,228,0.038676844783715,71,0.0120441051738762,71,0.0120441051738762,92,0.0156064461407973,21,0.00356234096692112,40,0.00678541136556404,4,0.000678541136556404,228,0.038676844783715,40,0.00678541136556404,96,0.0162849872773537,21,0.00356234096692112
"NORRKÖPING LASARETTSGATAN",202228,5799,288,0.049663735126746,81,0.0139679255043973,116,0.0200034488704949,22,0.00379375754440421,63,0.0108639420589757,6,0.00103466114847387,288,0.049663735126746,81,0.0139679255043973,81,0.0139679255043973,116,0.0200034488704949,22,0.00379375754440421,63,0.0108639420589757,6,0.00103466114847387,288,0.049663735126746,63,0.0108639420589757,122,0.0210381100189688,22,0.00379375754440421
"NORRKÖPING LASARETTSGATAN",202227,5966,321,0.0538048944016091,116,0.019443513241703,99,0.0165940328528327,16,0.00268186389540731,83,0.0139121689574254,7,0.0011733154542407,321,0.0538048944016091,116,0.019443513241703,116,0.019443513241703,99,0.0165940328528327,16,0.00268186389540731,83,0.0139121689574254,7,0.0011733154542407,321,0.0538048944016091,83,0.0139121689574254,106,0.0177673483070734,16,0.00268186389540731
"NORRKÖPING LASARETTSGATAN",202226,6408,324,0.050561797752809,109,0.0170099875156055,126,0.0196629213483146,17,0.00265293383270911,62,0.00967540574282147,10,0.0015605493133583,324,0.050561797752809,109,0.0170099875156055,109,0.0170099875156055,126,0.0196629213483146,17,0.00265293383270911,62,0.00967540574282147,10,0.0015605493133583,324,0.050561797752809,62,0.00967540574282147,136,0.0212234706616729,17,0.00265293383270911
"NORRKÖPING LASARETTSGATAN",202225,5712,284,0.0497198879551821,100,0.0175070028011204,91,0.0159313725490196,22,0.0038515406162465,58,0.0101540616246499,13,0.00227591036414566,284,0.0497198879551821,100,0.0175070028011204,100,0.0175070028011204,91,0.0159313725490196,22,0.0038515406162465,58,0.0101540616246499,13,0.00227591036414566,284,0.0497198879551821,58,0.0101540616246499,104,0.0182072829131653,22,0.0038515406162465
